point,value
7677,-76
7678,-75
7679,-74
7680,-73
7681,-73
7682,-72
7683,-71
7684,-70
7685,-69
7686,-67
7687,-66
7688,-65
7689,-63
7690,-62
7691,-60
7692,-59
7693,-57
7694,-55
7695,-53
7696,-51
7697,-49
7698,-47
7699,-44
7700,-42
7701,-39
7702,-36
7703,-34
7704,-31
7705,-28
7706,-25
7707,-22
7708,-19
7709,-16
7710,-13
7711,-9
7712,-6
7713,-3
7714,0
7715,2
7716,6
7717,9
7718,12
7719,15
7720,17
7721,20
7722,23
7723,25
7724,28
7725,30
7726,32
7727,34
7728,35
7729,37
7730,38
7731,39
7732,40
7733,40
7734,41
7735,41
7736,41
7737,40
7738,40
7739,39
7740,38
7741,36
7742,35
7743,33
7744,31
7745,28
7746,26
7747,23
7748,20
7749,17
7750,14
7751,11
7752,7
7753,4
7754,0
7755,-3
7756,-6
7757,-10
7758,-14
7759,-18
7760,-22
7761,-26
7762,-30
7763,-34
7764,-38
7765,-42
7766,-46
7767,-50
7768,-53
7769,-57
7770,-60
7771,-63
7772,-66
7773,-68
7774,-70
7775,-71
7776,-72
7777,-72
7778,-72
7779,-72
7780,-71
7781,-70
7782,-69
7783,-68
7784,-67
7785,-67
7786,-67
7787,-67
7788,-69
7789,-72
7790,-76
7791,-80
7792,-84
7793,-88
7794,-90
7795,-91
7796,-89
7797,-85
7798,-80
7799,-76
7800,-73
7801,-75
7802,-83
7803,-98
7804,-121
7805,-150
7806,-180
7807,-205
7808,-222
7809,-232
7810,-239
7811,-236
7812,-211
7813,-152
7814,-46
7815,100
7816,267
7817,433
7818,577
7819,686
7820,760
7821,800
7822,807
7823,778
7824,712
7825,607
7826,466
7827,304
7828,139
7829,-15
7830,-142
7831,-241
7832,-312
7833,-358
7834,-386
7835,-395
7836,-382
7837,-352
7838,-305
7839,-251
7840,-197
7841,-147
7842,-104
7843,-70
7844,-45
7845,-30
7846,-24
7847,-26
7848,-32
7849,-41
7850,-50
7851,-57
7852,-62
7853,-64
7854,-61
7855,-55
7856,-46
7857,-37
7858,-28
7859,-21
7860,-16
7861,-14
7862,-14
7863,-16
7864,-21
7865,-27
7866,-32
7867,-38
7868,-43
7869,-47
7870,-50
7871,-53
7872,-54
7873,-55
7874,-54
7875,-53
7876,-51
7877,-48
7878,-45
7879,-40
7880,-36
7881,-31
7882,-26
7883,-20
7884,-15
7885,-9
7886,-4
7887,1
7888,6
7889,11
7890,16
7891,21
7892,26
7893,31
7894,36
7895,41
7896,45
7897,50
7898,55
7899,60
7900,65
7901,70
7902,75
7903,81
7904,86
7905,91
7906,97
7907,102
7908,108
7909,113
7910,118
7911,123
7912,128
7913,133
7914,138
7915,142
7916,147
7917,151
7918,154
7919,158
7920,161
7921,164
7922,167
7923,169
7924,171
7925,172
7926,173
7927,174
7928,174
7929,174
7930,173
7931,172
7932,171
7933,169
7934,167
7935,164
7936,161
7937,158
7938,154
7939,149
7940,145
7941,140
7942,135
7943,129
7944,124
7945,118
7946,111
7947,105
7948,98
7949,92
7950,85
7951,78
7952,71
7953,65
7954,58
7955,51
7956,44
7957,38
7958,31
7959,25
7960,18
7961,12
7962,7
7963,1
7964,-3
7965,-9
7966,-13
7967,-18
7968,-22
7969,-26
7970,-30
7971,-34
7972,-37
7973,-40
7974,-43
7975,-45
7976,-47
7977,-49
7978,-51
7979,-52
7980,-53
7981,-54
7982,-55
7983,-56
7984,-56
7985,-57
7986,-57
7987,-57
7988,-57
7989,-57
7990,-56
7991,-56
7992,-56
7993,-55
7994,-54
7995,-54
7996,-53
7997,-52
7998,-51
7999,-50
8000,-49
8001,-48
8002,-47
8003,-46
8004,-45
8005,-44
8006,-42
8007,-41
8008,-39
8009,-38
8010,-36
8011,-34
8012,-32
8013,-31
8014,-29
8015,-26
8016,-24
8017,-22
8018,-20
8019,-17
8020,-14
8021,-12
8022,-9
8023,-6
8024,-3
8025,-1
8026,1
8027,4
8028,7
8029,10
8030,13
8031,16
8032,19
8033,22
8034,25
8035,28
8036,31
8037,34
8038,36
8039,38
8040,41
8041,43
8042,45
8043,46
8044,48
8045,49
8046,50
8047,51
8048,52
8049,52
8050,53
8051,52
8052,52
8053,51
8054,51
8055,49
8056,48
8057,46
8058,44
8059,42
8060,39
8061,37
8062,34
8063,30
8064,27
8065,24
8066,20
8067,16
8068,12
8069,8
8070,4
8071,0
8072,-4
8073,-8
8074,-13
8075,-17
8076,-22
8077,-26
8078,-31
8079,-35
8080,-40
8081,-44
8082,-49
8083,-53
8084,-57
8085,-61
8086,-64
8087,-67
8088,-70
8089,-73
8090,-75
8091,-76
8092,-77
8093,-78
8094,-78
8095,-78
8096,-77
8097,-76
8098,-75
8099,-74
8100,-74
8101,-73
8102,-73
8103,-74
8104,-76
8105,-79
8106,-83
8107,-88
8108,-93
8109,-98
8110,-102
8111,-104
8112,-104
8113,-102
8114,-98
8115,-93
8116,-89
8117,-89
8118,-94
8119,-104
8120,-122
8121,-147
8122,-177
8123,-208
8124,-235
8125,-253
8126,-256
8127,-240
8128,-200
8129,-136
8130,-49
8131,58
8132,178
8133,302
8134,422
8135,529
8136,611
8137,663
8138,680
8139,660
8140,605
8141,517
8142,404
8143,274
8144,138
8145,4
8146,-119
8147,-226
8148,-310
8149,-367
8150,-397
8151,-404
8152,-389
8153,-358
8154,-314
8155,-264
8156,-213
8157,-166
8158,-126
8159,-95
8160,-73
8161,-60
8162,-57
8163,-62
8164,-71
8165,-82
8166,-92
8167,-101
8168,-107
8169,-110
8170,-109
8171,-104
8172,-97
8173,-88
8174,-79
8175,-71
8176,-65
8177,-60
8178,-58
8179,-57
8180,-58
8181,-59
8182,-61
8183,-63
8184,-64
8185,-64
8186,-64
8187,-64
8188,-62
8189,-60
8190,-58
8191,-56
8192,-53
8193,-51
8194,-48
8195,-44
8196,-41
8197,-37
8198,-34
8199,-30
8200,-26
8201,-23
8202,-20
8203,-17
8204,-14
8205,-12
8206,-9
8207,-6
8208,-3
8209,0
8210,2
8211,5
8212,9
8213,12
8214,16
8215,20
8216,25
8217,30
8218,35
8219,41
8220,47
8221,54
8222,61
8223,68
8224,75
8225,82
8226,89
8227,96
8228,103
8229,110
8230,116
8231,122
8232,128
8233,134
8234,139
8235,143
8236,147
8237,151
8238,154
8239,156
8240,158
8241,160
8242,161
8243,162
8244,162
8245,162
8246,161
8247,160
8248,158
8249,156
8250,153
8251,151
8252,147
8253,144
8254,140
8255,136
8256,131
8257,126
8258,120
8259,115
8260,109
8261,103
8262,96
8263,89
8264,83
8265,76
8266,69
8267,62
8268,55
8269,47
8270,40
8271,33
8272,27
8273,20
8274,13
8275,7
8276,0
8277,-5
8278,-10
8279,-16
8280,-21
8281,-26
8282,-31
8283,-35
8284,-40
8285,-44
8286,-47
8287,-50
8288,-53
8289,-56
8290,-59
8291,-61
8292,-63
8293,-64
8294,-66
8295,-67
8296,-68
8297,-69
8298,-70
8299,-70
8300,-70
8301,-70
8302,-70
8303,-70
8304,-70
8305,-69
8306,-69
8307,-68
8308,-68
8309,-67
8310,-66
8311,-65
8312,-65
8313,-64
8314,-63
8315,-61
8316,-60
8317,-59
8318,-58
8319,-57
8320,-55
8321,-54
8322,-53
8323,-51
8324,-49
8325,-48
8326,-46
8327,-44
8328,-43
8329,-41
8330,-39
8331,-37
8332,-34
8333,-32
8334,-30
8335,-28
8336,-25
8337,-23
8338,-21
8339,-18
8340,-15
8341,-13
8342,-10
8343,-8
8344,-5
8345,-3
8346,0
8347,1
8348,4
8349,6
8350,9
8351,11
8352,13
8353,15
8354,17
8355,18
8356,20
8357,21
8358,23
8359,24
8360,25
8361,25
8362,26
8363,26
8364,26
8365,26
8366,25
8367,25
8368,24
8369,22
8370,21
8371,19
8372,17
8373,15
8374,13
8375,10
8376,8
8377,5
8378,1
8379,-1
8380,-4
8381,-8
8382,-11
8383,-15
8384,-19
8385,-23
8386,-26
8387,-30
8388,-34
8389,-38
8390,-41
8391,-45
8392,-49
8393,-52
8394,-56
8395,-59
8396,-62
8397,-65
8398,-68
8399,-70
8400,-73
8401,-75
8402,-77
8403,-79
8404,-80
8405,-81
8406,-82
8407,-83
8408,-83
8409,-82
8410,-82
8411,-82
8412,-82
8413,-84
8414,-87
8415,-91
8416,-95
8417,-101
8418,-107
8419,-113
8420,-115
8421,-113
8422,-107
8423,-97
8424,-83
8425,-67
8426,-50
8427,-34
8428,-22
8429,-20
8430,-28
8431,-47
8432,-77
8433,-114
8434,-158
8435,-205
8436,-247
8437,-278
8438,-293
8439,-288
8440,-259
8441,-206
8442,-127
8443,-28
8444,82
8445,196
8446,309
8447,417
8448,521
8449,614
8450,678
8451,700
8452,663
8453,569
8454,437
8455,287
8456,140
8457,8
8458,-107
8459,-207
8460,-287
8461,-346
8462,-379
8463,-385
8464,-369
8465,-337
8466,-295
8467,-251
8468,-209
8469,-175
8470,-150
8471,-133
8472,-125
8473,-123
8474,-125
8475,-128
8476,-130
8477,-130
8478,-126
8479,-119
8480,-111
8481,-101
8482,-90
8483,-80
8484,-71
8485,-64
8486,-59
8487,-55
8488,-53
8489,-52
8490,-52
8491,-52
8492,-53
8493,-53
8494,-54
8495,-55
8496,-55
8497,-55
8498,-54
8499,-53
8500,-52
8501,-50
8502,-48
8503,-45
8504,-42
8505,-39
8506,-36
8507,-32
8508,-29
8509,-25
8510,-21
8511,-18
8512,-14
8513,-10
8514,-6
8515,-3
8516,0
8517,3
8518,7
8519,11
8520,14
8521,18
8522,22
8523,25
8524,29
8525,33
8526,38
8527,42
8528,46
8529,51
8530,55
8531,60
8532,65
8533,70
8534,75
8535,80
8536,85
8537,90
8538,95
8539,100
8540,105
8541,110
8542,115
8543,119
8544,124
8545,128
8546,132
8547,136
8548,139
8549,142
8550,145
8551,148
8552,150
8553,152
8554,153
8555,154
8556,155
8557,155
8558,155
8559,154
8560,153
8561,152
8562,150
8563,147
8564,145
8565,141
8566,138
8567,134
8568,129
8569,125
8570,120
8571,114
8572,108
8573,102
8574,96
8575,90
8576,83
8577,77
8578,70
8579,63
8580,56
8581,49
8582,42
8583,35
8584,28
8585,21
8586,14
8587,8
8588,1
8589,-4
8590,-10
8591,-16
8592,-21
8593,-27
8594,-32
8595,-37
8596,-41
8597,-45
8598,-49
8599,-53
8600,-56
8601,-59
8602,-62
8603,-64
8604,-66
8605,-68
8606,-70
8607,-71
8608,-72
8609,-73
8610,-73
8611,-73
8612,-73
8613,-73
8614,-73
8615,-72
8616,-71
8617,-70
8618,-69
8619,-68
8620,-66
8621,-65
8622,-63
8623,-61
8624,-59
8625,-57
8626,-55
8627,-53
8628,-51
8629,-48
8630,-46
8631,-43
8632,-41
8633,-38
8634,-36
8635,-33
8636,-30
8637,-28
8638,-25
8639,-22
8640,-19
8641,-16
8642,-14
8643,-11
8644,-8
8645,-5
8646,-2
8647,0
8648,2
8649,5
8650,7
8651,10
8652,13
8653,15
8654,18
8655,20
8656,22
8657,24
8658,26
8659,28
8660,30
8661,32
8662,33
8663,35
8664,36
8665,37
8666,38
8667,39
8668,40
8669,40
8670,40
8671,40
8672,40
8673,40
8674,39
8675,39
8676,38
8677,37
8678,35
8679,34
8680,32
8681,30
8682,28
8683,26
8684,24
8685,21
8686,18
8687,16
8688,13
8689,10
8690,6
8691,3
8692,0
8693,-2
8694,-6
8695,-9
8696,-12
8697,-16
8698,-19
8699,-22
8700,-26
8701,-29
8702,-33
8703,-36
8704,-39
8705,-43
8706,-46
8707,-49
8708,-52
8709,-55
8710,-57
8711,-60
8712,-62
8713,-63
8714,-65
8715,-65
8716,-66
8717,-65
8718,-65
8719,-63
8720,-62
8721,-60
8722,-58
8723,-56
8724,-54
8725,-52
8726,-51
8727,-51
8728,-52
8729,-54
8730,-57
8731,-60
8732,-63
8733,-65
8734,-67
8735,-67
8736,-65
8737,-61
8738,-56
8739,-52
8740,-52
8741,-56
8742,-66
8743,-84
8744,-109
8745,-140
8746,-175
8747,-208
8748,-235
8749,-249
8750,-245
8751,-218
8752,-167
8753,-94
8754,-4
8755,98
8756,216
8757,351
8758,497
8759,640
8760,753
8761,808
8762,794
8763,716
8764,597
8765,464
8766,331
8767,203
8768,80
8769,-40
8770,-152
8771,-247
8772,-317
8773,-358
8774,-373
8775,-365
8776,-341
8777,-306
8778,-265
8779,-223
8780,-186
8781,-156
8782,-133
8783,-117
8784,-106
8785,-100
8786,-96
8787,-92
8788,-87
8789,-79
8790,-69
8791,-57
8792,-44
8793,-31
8794,-18
8795,-8
8796,0
8797,5
8798,8
8799,8
8800,6
8801,3
8802,-1
8803,-6
8804,-12
8805,-18
8806,-23
8807,-28
8808,-33
8809,-37
8810,-40
8811,-42
8812,-43
8813,-43
8814,-42
8815,-41
8816,-38
8817,-34
8818,-30
8819,-26
8820,-21
8821,-15
8822,-10
8823,-5
8824,0
8825,5
8826,10
8827,14
8828,19
8829,24
8830,28
8831,32
8832,36
8833,40
8834,44
8835,47
8836,51
8837,55
8838,59
8839,63
8840,67
8841,71
8842,75
8843,80
8844,84
8845,89
8846,93
8847,98
8848,103
8849,107
8850,112
8851,116
8852,120
8853,125
8854,129
8855,133
8856,137
8857,140
8858,143
8859,147
8860,149
8861,152
8862,154
8863,156
8864,158
8865,159
8866,160
8867,161
8868,161
8869,161
8870,160
8871,159
8872,158
8873,156
8874,154
8875,152
8876,149
8877,145
8878,142
8879,138
8880,134
8881,129
8882,124
8883,119
8884,113
8885,108
8886,102
8887,96
8888,89
8889,83
8890,76
8891,70
8892,63
8893,56
8894,50
8895,43
8896,37
8897,30
8898,24
8899,17
8900,11
8901,5
8902,0
8903,-5
8904,-10
8905,-15
8906,-20
8907,-25
8908,-29
8909,-33
8910,-37
8911,-41
8912,-44
8913,-47
8914,-49
8915,-52
8916,-54
8917,-56
8918,-57
8919,-59
8920,-60
8921,-61
8922,-61
8923,-62
8924,-62
8925,-62
8926,-62
8927,-61
8928,-61
8929,-60
8930,-60
8931,-59
8932,-58
8933,-57
8934,-55
8935,-54
8936,-53
8937,-51
8938,-50
8939,-48
8940,-47
8941,-45
8942,-43
8943,-41
8944,-40
8945,-38
8946,-36
8947,-34
8948,-32
8949,-30
8950,-28
8951,-26
8952,-24
8953,-21
8954,-19
8955,-17
8956,-15
8957,-13
8958,-10
8959,-8
8960,-6
8961,-3
8962,-1
8963,0
8964,3
8965,5
8966,7
8967,10
8968,12
8969,14
8970,17
8971,19
8972,21
8973,23
8974,25
8975,26
8976,28
8977,30
8978,31
8979,32
8980,33
8981,34
8982,35
8983,36
8984,36
8985,36
8986,37
8987,36
8988,36
8989,35
8990,34
8991,33
8992,32
8993,30
8994,29
8995,27
8996,25
8997,22
8998,20
8999,17
9000,14
9001,11
9002,8
9003,5
9004,1
9005,-1
9006,-4
9007,-8
9008,-12
9009,-16
9010,-20
9011,-24
9012,-28
9013,-32
9014,-36
9015,-40
9016,-43
9017,-47
9018,-51
9019,-54
9020,-57
9021,-59
9022,-62
9023,-63
9024,-65
9025,-65
9026,-66
9027,-65
9028,-65
9029,-64
9030,-62
9031,-61
9032,-60
9033,-59
9034,-58
9035,-58
9036,-58
9037,-60
9038,-63
9039,-67
9040,-70
9041,-74
9042,-77
9043,-78
9044,-77
9045,-74
9046,-70
9047,-65
9048,-62
9049,-62
9050,-68
9051,-80
9052,-99
9053,-124
9054,-154
9055,-185
9056,-211
9057,-228
9058,-230
9059,-213
9060,-173
9061,-110
9062,-26
9063,76
9064,190
9065,307
9066,420
9067,520
9068,597
9069,645
9070,661
9071,644
9072,593
9073,514
9074,410
9075,292
9076,167
9077,44
9078,-69
9079,-167
9080,-245
9081,-300
9082,-331
9083,-340
9084,-333
9085,-312
9086,-281
9087,-246
9088,-210
9089,-177
9090,-150
9091,-128
9092,-112
9093,-100
9094,-93
9095,-88
9096,-85
9097,-83
9098,-81
9099,-77
9100,-72
9101,-67
9102,-60
9103,-54
9104,-47
9105,-41
9106,-35
9107,-31
9108,-29
9109,-29
9110,-29
9111,-32
9112,-35
9113,-40
9114,-45
9115,-50
9116,-54
9117,-58
9118,-62
9119,-64
9120,-67
9121,-68
9122,-69
9123,-68
9124,-67
9125,-65
9126,-63
9127,-60
9128,-56
9129,-52
9130,-48
9131,-44
9132,-39
9133,-34
9134,-30
9135,-25
9136,-20
9137,-16
9138,-11
9139,-6
9140,-2
9141,2
9142,6
9143,11
9144,15
9145,20
9146,24
9147,28
9148,33
9149,37
9150,42
9151,47
9152,52
9153,56
9154,61
9155,66
9156,71
9157,76
9158,81
9159,86
9160,92
9161,97
9162,102
9163,108
9164,114
9165,120
9166,125
9167,130
9168,136
9169,140
9170,145
9171,149
9172,152
9173,155
9174,158
9175,160
9176,161
9177,161
9178,161
9179,159
9180,157
9181,153
9182,150
9183,145
9184,140
9185,134
9186,128
9187,122
9188,115
9189,108
9190,101
9191,94
9192,86
9193,79
9194,72
9195,65
9196,58
9197,51
9198,45
9199,38
9200,32
9201,25
9202,19
9203,13
9204,7
9205,1
9206,-4
9207,-10
9208,-16
9209,-21
9210,-27
9211,-32
9212,-38
9213,-43
9214,-48
9215,-52
9216,-57
9217,-61
9218,-65
9219,-68
9220,-72
9221,-75
9222,-77
9223,-80
9224,-82
9225,-84
9226,-85
9227,-87
9228,-88
9229,-89
9230,-89
9231,-90
9232,-90
9233,-90
9234,-90
9235,-89
9236,-89
9237,-88
9238,-87
9239,-86
9240,-85
9241,-84
9242,-83
9243,-82
9244,-80
9245,-78
9246,-77
9247,-75
9248,-73
9249,-71
9250,-69
9251,-67
9252,-65
9253,-63
9254,-61
9255,-58
9256,-56
9257,-54
9258,-51
9259,-49
9260,-46
9261,-44
9262,-41
9263,-39
9264,-36
9265,-33
9266,-31
9267,-28
9268,-26
9269,-23
9270,-20
9271,-18
9272,-15
9273,-13
9274,-10
9275,-8
9276,-6
9277,-3
9278,-1
9279,0
9280,2
9281,4
9282,5
9283,7
9284,9
9285,10
9286,11
9287,12
9288,13
9289,14
9290,14
9291,15
9292,15
9293,15
9294,15
9295,14
9296,13
9297,13
9298,11
9299,10
9300,9
9301,7
9302,5
9303,3
9304,0
9305,-1
9306,-4
9307,-7
9308,-10
9309,-13
9310,-16
9311,-19
9312,-22
9313,-26
9314,-29
9315,-32
9316,-36
9317,-39
9318,-42
9319,-46
9320,-49
9321,-53
9322,-56
9323,-59
9324,-62
9325,-65
9326,-68
9327,-71
9328,-73
9329,-76
9330,-78
9331,-80
9332,-81
9333,-82
9334,-83
9335,-83
9336,-82
9337,-81
9338,-81
9339,-81
9340,-82
9341,-84
9342,-87
9343,-92
9344,-97
9345,-102
9346,-107
9347,-109
9348,-107
9349,-101
9350,-90
9351,-75
9352,-58
9353,-40
9354,-23
9355,-12
9356,-10
9357,-21
9358,-44
9359,-79
9360,-124
9361,-176
9362,-230
9363,-279
9364,-315
9365,-331
9366,-322
9367,-284
9368,-218
9369,-123
9370,-5
9371,129
9372,271
9373,410
9374,534
9375,635
9376,705
9377,738
9378,731
9379,685
9380,604
9381,494
9382,364
9383,223
9384,83
9385,-49
9386,-164
9387,-256
9388,-320
9389,-356
9390,-367
9391,-356
9392,-327
9393,-286
9394,-239
9395,-191
9396,-150
9397,-116
9398,-91
9399,-74
9400,-66
9401,-66
9402,-71
9403,-79
9404,-87
9405,-92
9406,-95
9407,-96
9408,-94
9409,-89
9410,-82
9411,-73
9412,-65
9413,-58
9414,-52
9415,-48
9416,-46
9417,-45
9418,-45
9419,-47
9420,-50
9421,-52
9422,-54
9423,-56
9424,-57
9425,-58
9426,-59
9427,-58
9428,-57
9429,-56
9430,-55
9431,-53
9432,-51
9433,-48
9434,-46
9435,-43
9436,-40
9437,-36
9438,-33
9439,-30
9440,-26
9441,-23
9442,-19
9443,-16
9444,-12
9445,-8
9446,-5
9447,-1
9448,2
9449,6
9450,10
9451,14
9452,18
9453,23
9454,27
9455,31
9456,36
9457,40
9458,45
9459,50
9460,54
9461,59
9462,64
9463,69
9464,74
9465,79
9466,84
9467,89
9468,94
9469,100
9470,105
9471,111
9472,117
9473,122
9474,127
9475,133
9476,137
9477,142
9478,146
9479,150
9480,153
9481,156
9482,159
9483,160
9484,161
9485,161
9486,161
9487,159
9488,157
9489,154
9490,150
9491,146
9492,141
9493,136
9494,131
9495,125
9496,119
9497,112
9498,105
9499,99
9500,92
9501,85
9502,78
9503,71
9504,65
9505,58
9506,52
9507,45
9508,39
9509,33
9510,26
9511,20
9512,14
9513,8
9514,2
9515,-3
9516,-8
9517,-14
9518,-20
9519,-25
9520,-30
9521,-35
9522,-40
9523,-45
9524,-49
9525,-53
9526,-57
9527,-60
9528,-63
9529,-66
9530,-69
9531,-71
9532,-73
9533,-75
9534,-77
9535,-78
9536,-79
9537,-80
9538,-81
9539,-81
9540,-82
9541,-82
9542,-81
9543,-81
9544,-81
9545,-80
9546,-80
9547,-79
9548,-78
9549,-77
9550,-75
9551,-74
9552,-73
9553,-71
9554,-69
9555,-68
9556,-66
9557,-64
9558,-62
9559,-60
9560,-57
9561,-55
9562,-53
9563,-50
9564,-48
9565,-45
9566,-43
9567,-40
9568,-37
9569,-35
9570,-32
9571,-29
9572,-26
9573,-24
9574,-21
9575,-18
9576,-15
9577,-13
9578,-10
9579,-7
9580,-5
9581,-2
9582,0
9583,2
9584,4
9585,6
9586,8
9587,10
9588,12
9589,14
9590,15
9591,17
9592,18
9593,19
9594,20
9595,20
9596,21
9597,21
9598,21
9599,20
9600,20
9601,19
9602,18
9603,17
9604,16
9605,14
9606,13
9607,11
9608,9
9609,6
9610,4
9611,1
9612,0
9613,-3
9614,-6
9615,-9
9616,-12
9617,-16
9618,-19
9619,-23
9620,-26
9621,-30
9622,-34
9623,-38
9624,-42
9625,-46
9626,-50
9627,-54
9628,-57
9629,-61
9630,-65
9631,-68
9632,-71
9633,-73
9634,-74
9635,-75
9636,-76
9637,-76
9638,-75
9639,-74
9640,-72
9641,-70
9642,-67
9643,-64
9644,-61
9645,-58
9646,-56
9647,-54
9648,-53
9649,-53
9650,-55
9651,-59
9652,-64
9653,-69
9654,-75
9655,-80
9656,-83
9657,-85
9658,-86
9659,-84
9660,-83
9661,-83
9662,-86
9663,-95
9664,-111
9665,-133
9666,-162
9667,-196
9668,-232
9669,-264
9670,-287
9671,-296
9672,-285
9673,-251
9674,-191
9675,-107
9676,-1
9677,121
9678,252
9679,383
9680,503
9681,604
9682,677
9683,716
9684,717
9685,680
9686,607
9687,503
9688,377
9689,237
9690,92
9691,-46
9692,-171
9693,-275
9694,-353
9695,-402
9696,-423
9697,-419
9698,-394
9699,-352
9700,-300
9701,-244
9702,-190
9703,-143
9704,-104
9705,-76
9706,-58
9707,-51
9708,-52
9709,-60
9710,-70
9711,-79
9712,-87
9713,-92
9714,-93
9715,-89
9716,-83
9717,-73
9718,-62
9719,-52
9720,-44
9721,-38
9722,-35
9723,-34
9724,-36
9725,-40
9726,-45
9727,-50
9728,-55
9729,-60
9730,-63
9731,-67
9732,-69
9733,-71
9734,-72
9735,-72
9736,-71
9737,-69
9738,-67
9739,-64
9740,-61
9741,-57
9742,-52
9743,-48
9744,-43
9745,-38
9746,-33
9747,-28
9748,-23
9749,-18
9750,-13
9751,-8
9752,-3
9753,1
9754,5
9755,10
9756,14
9757,18
9758,23
9759,27
9760,31
9761,36
9762,40
9763,44
9764,49
9765,53
9766,58
9767,63
9768,68
9769,73
9770,79
9771,84
9772,91
9773,97
9774,104
9775,110
9776,118
9777,125
9778,132
9779,139
9780,145
9781,152
9782,158
9783,163
9784,168
9785,172
9786,175
9787,177
9788,178
9789,178
9790,177
9791,175
9792,172
9793,168
9794,163
9795,158
9796,151
9797,145
9798,138
9799,130
9800,123
9801,115
9802,108
9803,100
9804,93
9805,86
9806,79
9807,73
9808,67
9809,61
9810,56
9811,51
9812,46
9813,41
9814,36
9815,31
9816,27
9817,23
9818,18
9819,14
9820,10
9821,6
9822,2
9823,-1
9824,-5
9825,-9
9826,-12
9827,-16
9828,-19
9829,-21
9830,-24
9831,-26
9832,-28
9833,-29
9834,-31
9835,-32
9836,-32
9837,-33
9838,-33
9839,-33
9840,-33
9841,-33
9842,-32
9843,-31
9844,-30
9845,-29
9846,-28
9847,-27
9848,-26
9849,-24
9850,-23
9851,-21
9852,-19
9853,-18
9854,-16
9855,-14
9856,-12
9857,-10
9858,-7
9859,-5
9860,-3
9861,-1
9862,1
9863,3
9864,6
9865,9
9866,11
9867,14
9868,17
9869,20
9870,22
9871,25
9872,27
9873,30
9874,32
9875,35
9876,37
9877,40
9878,42
9879,45
9880,48
9881,50
9882,53
9883,56
9884,60
9885,63
9886,67
9887,71
9888,75
9889,80
9890,85
9891,89
9892,94
9893,99
9894,103
9895,107
9896,111
9897,115
9898,118
9899,121
9900,124
9901,125
9902,126
9903,126
9904,126
9905,124
9906,122
9907,120
9908,116
9909,113
9910,109
9911,105
9912,101
9913,96
9914,91
9915,86
9916,81
9917,77
9918,72
9919,68
9920,64
9921,60
9922,56
9923,52
9924,49
9925,45
9926,42
9927,38
9928,35
9929,31
9930,27
9931,23
9932,20
9933,16
9934,11
9935,7
9936,3
9937,0
9938,-4
9939,-8
9940,-12
9941,-15
9942,-19
9943,-21
9944,-24
9945,-26
9946,-27
9947,-28
9948,-29
9949,-29
9950,-30
9951,-30
9952,-31
9953,-33
9954,-35
9955,-37
9956,-41
9957,-45
9958,-50
9959,-54
9960,-57
9961,-58
9962,-57
9963,-53
9964,-47
9965,-40
9966,-32
9967,-26
9968,-26
9969,-33
9970,-48
9971,-72
9972,-105
9973,-144
9974,-186
9975,-225
9976,-255
9977,-269
9978,-262
9979,-228
9980,-169
9981,-87
9982,13
9983,129
9984,257
9985,396
9986,536
9987,655
9988,736
9989,757
9990,715
9991,626
9992,506
9993,374
9994,242
9995,111
9996,-16
9997,-135
9998,-240
9999,-319
10000,-369
10001,-390
10002,-385
10003,-358
10004,-316
10005,-262
10006,-205
10007,-151
10008,-105
10009,-69
10010,-44
10011,-30
10012,-27
10013,-34
10014,-47
10015,-61
10016,-74
10017,-84
10018,-91
10019,-93
10020,-91
10021,-84
10022,-75
10023,-65
10024,-56
10025,-49
10026,-44
10027,-41
10028,-40
10029,-41
10030,-44
10031,-47
10032,-49
10033,-52
10034,-53
10035,-55
10036,-55
10037,-55
10038,-55
10039,-54
10040,-52
10041,-51
10042,-48
10043,-46
10044,-43
10045,-39
10046,-36
10047,-32
10048,-28
10049,-24
10050,-21
10051,-17
10052,-13
10053,-9
10054,-5
10055,-1
10056,2
10057,6
10058,10
10059,14
10060,18
10061,22
10062,26
10063,30
10064,34
10065,39
10066,43
10067,47
10068,52
10069,56
10070,60
10071,64
10072,68
10073,72
10074,76
10075,80
10076,84
10077,87
10078,91
10079,95
10080,98
10081,102
10082,106
10083,110
10084,115
10085,119
10086,124
10087,129
10088,135
10089,140
10090,146
10091,151
10092,157
10093,162
10094,168
10095,172
10096,177
10097,180
10098,183
10099,185
10100,185
10101,185
10102,183
10103,180
10104,176
10105,170
10106,163
10107,155
10108,145
10109,135
10110,123
10111,111
10112,98
10113,85
10114,72
10115,59
10116,46
10117,34
10118,22
10119,11
10120,0
10121,-8
10122,-17
10123,-24
10124,-30
10125,-35
10126,-39
10127,-43
10128,-45
10129,-46
10130,-47
10131,-48
10132,-48
10133,-48
10134,-48
10135,-48
10136,-47
10137,-47
10138,-47
10139,-48
10140,-48
10141,-49
10142,-51
10143,-52
10144,-54
10145,-56
10146,-58
10147,-60
10148,-62
10149,-64
10150,-66
10151,-67
10152,-68
10153,-70
10154,-70
10155,-71
10156,-71
10157,-71
10158,-71
10159,-71
10160,-70
10161,-69
10162,-68
10163,-67
10164,-65
10165,-64
10166,-62
10167,-61
10168,-59
10169,-57
10170,-55
10171,-53
10172,-51
10173,-49
10174,-47
10175,-45
10176,-43
10177,-40
10178,-38
10179,-36
